measurement_id,sensor_id,timestamp,sensor_type,value,location_id
2407,PH_2,2025-06-20 19:01:17.754704,Soil_pH,4.8,GH_2
2408,L_3,2025-06-20 19:01:20.756405,Light,1279.0,GH_3
2409,CO2_3,2025-06-20 19:01:23.756755,CO2,561.0,GH_3
2410,T_3,2025-06-20 19:01:26.759303,Temperature,21.79,GH_3
2411,CO2_2,2025-06-20 19:01:29.766068,CO2,925.0,GH_2
2412,L_1,2025-06-20 19:01:32.773959,Light,1346.0,GH_1
2413,SM_1,2025-06-20 19:01:35.789017,Soil_Moisture,90.6,GH_1
2414,T_2,2025-06-20 19:01:38.798110,Temperature,24.52,GH_2
2415,T_3,2025-06-20 19:01:41.807893,Temperature,23.93,GH_3
2416,PH_3,2025-06-20 19:01:44.824522,Soil_pH,5.8,GH_3
2417,SM_2,2025-06-20 19:01:47.837941,Soil_Moisture,88.1,GH_2
2418,SM_2,2025-06-20 19:01:50.852519,Soil_Moisture,89.6,GH_2
2419,T_2,2025-06-20 19:01:53.864503,Temperature,35.35,GH_2
2420,PH_2,2025-06-20 19:01:56.865539,Soil_pH,9.9,GH_2
2421,SM_1,2025-06-20 19:01:59.881312,Soil_Moisture,86.5,GH_1
2422,CO2_2,2025-06-20 19:02:02.883341,CO2,1178.0,GH_2
2423,T_3,2025-06-20 19:02:05.894545,Temperature,37.48,GH_3
2424,L_2,2025-06-20 19:02:08.896529,Light,1207.0,GH_2
2425,SM_1,2025-06-20 19:02:11.911368,Soil_Moisture,72.3,GH_1
2426,L_1,2025-06-20 19:02:14.913830,Light,1346.0,GH_1
2427,CO2_2,2025-06-20 19:02:17.922989,CO2,1694.0,GH_2
2428,T_1,2025-06-20 19:02:20.936093,Temperature,20.56,GH_1
2429,H_1,2025-06-20 19:02:23.937919,Humidity,55.0,GH_1
2430,PH_3,2025-06-20 19:02:26.954522,Soil_pH,8.3,GH_3
2431,T_2,2025-06-20 19:02:29.959498,Temperature,21.57,GH_2
2432,PH_2,2025-06-20 19:02:32.968897,Soil_pH,10.0,GH_2
2433,SM_1,2025-06-20 19:02:35.973225,Soil_Moisture,88.3,GH_1
2434,H_1,2025-06-20 19:02:38.986478,Humidity,29.7,GH_1
2435,H_2,2025-06-20 19:02:42.001979,Humidity,38.7,GH_2
2436,L_3,2025-06-20 19:02:45.007179,Light,1357.0,GH_3
2437,CO2_3,2025-06-20 19:02:48.013875,CO2,982.0,GH_3
2438,CO2_3,2025-06-20 19:02:51.022170,CO2,1365.0,GH_3
2439,H_3,2025-06-20 19:02:54.038120,Humidity,89.2,GH_3
2440,L_1,2025-06-20 19:02:57.048452,Light,1245.0,GH_1
2441,PH_3,2025-06-20 19:03:00.062509,Soil_pH,4.4,GH_3
2442,SM_2,2025-06-20 19:03:03.065987,Soil_Moisture,77.9,GH_2
2443,CO2_2,2025-06-20 19:03:06.077362,CO2,563.0,GH_2
2444,SM_3,2025-06-20 19:03:09.078977,Soil_Moisture,71.0,GH_3
2445,L_2,2025-06-20 19:03:12.087006,Light,1259.0,GH_2
2446,CO2_3,2025-06-20 19:03:15.100819,CO2,1026.0,GH_3
2447,T_1,2025-06-20 19:03:18.117007,Temperature,37.68,GH_1
2448,T_1,2025-06-20 19:03:21.127374,Temperature,29.25,GH_1
2449,CO2_3,2025-06-20 19:03:24.138686,CO2,537.0,GH_3
2450,CO2_1,2025-06-20 19:03:27.140505,CO2,764.0,GH_1
2451,CO2_1,2025-06-20 19:03:30.144681,CO2,1453.0,GH_1
2452,CO2_1,2025-06-20 19:03:33.149500,CO2,426.0,GH_1
2453,L_1,2025-06-20 19:03:36.157974,Light,1222.0,GH_1
2454,SM_1,2025-06-20 19:03:39.159503,Soil_Moisture,84.5,GH_1
2455,T_1,2025-06-20 19:03:42.168777,Temperature,35.73,GH_1
2456,SM_3,2025-06-20 19:03:45.183389,Soil_Moisture,93.6,GH_3
2457,L_1,2025-06-20 19:03:48.191005,Light,1282.0,GH_1
2458,SM_1,2025-06-20 19:03:51.201119,Soil_Moisture,69.8,GH_1
2459,T_2,2025-06-20 19:03:54.216944,Temperature,29.72,GH_2
2460,L_3,2025-06-20 19:03:57.222530,Light,1375.0,GH_3
2461,L_2,2025-06-20 19:04:00.233504,Light,1281.0,GH_2
2462,PH_1,2025-06-20 19:04:03.247510,Soil_pH,6.4,GH_1
2463,PH_2,2025-06-20 19:04:06.258297,Soil_pH,7.7,GH_2
2464,CO2_3,2025-06-20 19:04:09.274121,CO2,645.0,GH_3
2465,T_3,2025-06-20 19:04:12.283501,Temperature,28.32,GH_3
2466,L_3,2025-06-20 19:04:15.295330,Light,1254.0,GH_3
2467,L_2,2025-06-20 19:04:18.305308,Light,1376.0,GH_2
2468,H_1,2025-06-20 19:04:21.313579,Humidity,33.1,GH_1
2469,CO2_2,2025-06-20 19:04:24.328103,CO2,1521.0,GH_2
2470,L_3,2025-06-20 19:04:27.329391,Light,1295.0,GH_3
2471,SM_1,2025-06-20 19:04:30.341086,Soil_Moisture,63.9,GH_1
2472,H_3,2025-06-20 19:04:33.351503,Humidity,25.2,GH_3
2473,SM_2,2025-06-20 19:04:36.355310,Soil_Moisture,56.2,GH_2
2474,T_3,2025-06-20 19:04:39.366501,Temperature,28.43,GH_3
2475,L_3,2025-06-20 19:04:42.378083,Light,1396.0,GH_3
2476,T_1,2025-06-20 19:04:45.390875,Temperature,28.11,GH_1
2477,SM_1,2025-06-20 19:04:48.401576,Soil_Moisture,59.9,GH_1
2478,L_2,2025-06-20 19:04:51.413008,Light,1340.0,GH_2
2479,T_1,2025-06-20 19:04:54.426034,Temperature,24.73,GH_1
2480,CO2_2,2025-06-20 19:04:57.439858,CO2,685.0,GH_2
2481,H_1,2025-06-20 19:05:00.444466,Humidity,91.3,GH_1
2482,H_1,2025-06-20 19:05:03.445301,Humidity,72.3,GH_1
2483,H_3,2025-06-20 19:05:06.450504,Humidity,43.7,GH_3
2484,L_3,2025-06-20 19:05:09.459485,Light,1373.0,GH_3
2485,SM_2,2025-06-20 19:05:12.468718,Soil_Moisture,99.4,GH_2
2486,CO2_3,2025-06-20 19:05:15.472496,CO2,730.0,GH_3
2487,T_1,2025-06-20 19:05:18.482531,Temperature,29.19,GH_1
2488,PH_2,2025-06-20 19:05:21.491632,Soil_pH,3.7,GH_2
2489,L_2,2025-06-20 19:05:24.497173,Light,1396.0,GH_2
2490,H_1,2025-06-20 19:05:27.513501,Humidity,51.3,GH_1
2491,PH_3,2025-06-20 19:05:30.527257,Soil_pH,9.7,GH_3
2492,T_1,2025-06-20 19:05:33.541814,Temperature,23.94,GH_1
2493,T_1,2025-06-20 19:05:36.549492,Temperature,29.7,GH_1
2494,T_3,2025-06-20 19:05:39.562501,Temperature,27.04,GH_3
2495,CO2_2,2025-06-20 19:05:42.566694,CO2,1339.0,GH_2
2496,T_2,2025-06-20 19:05:45.577418,Temperature,38.33,GH_2
2497,L_3,2025-06-20 19:05:48.586787,Light,1350.0,GH_3
2498,PH_2,2025-06-20 19:05:51.598870,Soil_pH,3.3,GH_2
2499,SM_2,2025-06-20 19:05:54.611496,Soil_Moisture,93.6,GH_2
2500,T_3,2025-06-20 19:05:57.626091,Temperature,32.95,GH_3
2501,L_2,2025-06-20 19:06:00.634649,Light,1369.0,GH_2
2502,PH_1,2025-06-20 19:06:03.641447,Soil_pH,4.6,GH_1
2503,H_2,2025-06-20 19:06:06.652202,Humidity,36.1,GH_2
2504,CO2_3,2025-06-20 19:06:09.658005,CO2,1242.0,GH_3
2505,SM_2,2025-06-20 19:06:12.664661,Soil_Moisture,63.5,GH_2
2506,T_3,2025-06-20 19:06:15.670195,Temperature,24.87,GH_3
2507,H_2,2025-06-20 19:06:18.676217,Humidity,56.0,GH_2
2508,PH_1,2025-06-20 19:06:21.678443,Soil_pH,8.6,GH_1
2509,T_1,2025-06-20 19:06:24.685700,Temperature,23.6,GH_1
2510,CO2_1,2025-06-20 19:06:27.690112,CO2,693.0,GH_1
2511,H_3,2025-06-20 19:06:30.691450,Humidity,69.1,GH_3
2512,L_3,2025-06-20 19:06:33.694109,Light,1204.0,GH_3
2513,PH_1,2025-06-20 19:06:36.704995,Soil_pH,4.1,GH_1
2514,T_2,2025-06-20 19:06:39.713268,Temperature,30.59,GH_2
2515,PH_3,2025-06-20 19:06:42.729509,Soil_pH,9.1,GH_3
2516,SM_2,2025-06-20 19:06:45.738105,Soil_Moisture,99.9,GH_2
2517,SM_2,2025-06-20 19:06:48.748796,Soil_Moisture,80.2,GH_2
2518,T_3,2025-06-20 19:06:51.760540,Temperature,21.54,GH_3
2519,PH_2,2025-06-20 19:06:54.771559,Soil_pH,5.8,GH_2
2520,PH_1,2025-06-20 19:06:57.783255,Soil_pH,4.9,GH_1
2521,H_1,2025-06-20 19:07:00.786718,Humidity,36.1,GH_1
2522,T_1,2025-06-20 19:07:03.795736,Temperature,21.87,GH_1
2523,L_1,2025-06-20 19:07:06.805752,Light,1387.0,GH_1
2524,H_3,2025-06-20 19:07:09.818627,Humidity,76.5,GH_3
2525,T_1,2025-06-20 19:07:12.823187,Temperature,40.23,GH_1
2526,PH_1,2025-06-20 19:07:15.824829,Soil_pH,8.3,GH_1
2527,CO2_3,2025-06-20 19:07:18.827811,CO2,1557.0,GH_3
2528,SM_2,2025-06-20 19:07:21.836192,Soil_Moisture,88.9,GH_2
2529,H_2,2025-06-20 19:07:24.839183,Humidity,85.4,GH_2
2530,H_1,2025-06-20 19:07:27.845820,Humidity,52.7,GH_1
2531,SM_1,2025-06-20 19:07:30.847958,Soil_Moisture,57.8,GH_1
2532,T_3,2025-06-20 19:07:33.853293,Temperature,29.66,GH_3
2533,T_3,2025-06-20 19:07:36.853873,Temperature,21.14,GH_3
2534,T_3,2025-06-20 19:07:39.859181,Temperature,39.28,GH_3
2535,L_1,2025-06-20 19:07:42.860189,Light,1239.0,GH_1
2536,PH_3,2025-06-20 19:07:45.865039,Soil_pH,5.7,GH_3
2537,T_2,2025-06-20 19:07:48.871186,Temperature,35.35,GH_2
2538,PH_1,2025-06-20 19:07:51.872660,Soil_pH,9.2,GH_1
2539,PH_3,2025-06-20 19:07:54.877956,Soil_pH,6.0,GH_3
2540,PH_2,2025-06-20 19:07:57.887769,Soil_pH,3.2,GH_2
2541,PH_3,2025-06-20 19:08:00.901446,Soil_pH,9.5,GH_3
2542,T_1,2025-06-20 19:08:03.914745,Temperature,20.01,GH_1
2543,CO2_3,2025-06-20 19:08:06.918396,CO2,878.0,GH_3
2544,PH_2,2025-06-20 19:08:09.932714,Soil_pH,8.2,GH_2
2545,H_1,2025-06-20 19:08:12.933415,Humidity,66.0,GH_1
2546,H_1,2025-06-20 19:08:15.947862,Humidity,96.6,GH_1
2547,L_3,2025-06-20 19:08:18.949332,Light,1233.0,GH_3
2548,PH_1,2025-06-20 19:08:21.958500,Soil_pH,7.0,GH_1
2549,L_2,2025-06-20 19:08:24.966526,Light,1355.0,GH_2
2550,H_2,2025-06-20 19:08:27.972586,Humidity,84.8,GH_2
2551,L_2,2025-06-20 19:08:30.977329,Light,1316.0,GH_2
2552,T_1,2025-06-20 19:08:33.981405,Temperature,21.64,GH_1
2553,H_2,2025-06-20 19:08:36.988757,Humidity,33.6,GH_2
2554,PH_1,2025-06-20 19:08:39.992643,Soil_pH,9.6,GH_1
2555,SM_3,2025-06-20 19:08:43.006076,Soil_Moisture,54.8,GH_3
2556,SM_2,2025-06-20 19:08:46.019215,Soil_Moisture,86.5,GH_2
2557,H_2,2025-06-20 19:08:49.025447,Humidity,87.0,GH_2
2558,T_3,2025-06-20 19:08:52.038712,Temperature,31.64,GH_3
2559,PH_1,2025-06-20 19:08:55.048759,Soil_pH,4.9,GH_1
2560,L_3,2025-06-20 19:08:58.054445,Light,1364.0,GH_3
2561,CO2_2,2025-06-20 19:09:01.064395,CO2,819.0,GH_2
2562,SM_2,2025-06-22 17:16:43.926412,Soil_Moisture,62.0,GH_2
2563,SM_1,2025-06-22 17:16:46.936414,Soil_Moisture,69.0,GH_1
2564,H_3,2025-06-22 17:16:49.939362,Humidity,56.9,GH_3
2565,H_1,2025-06-22 17:16:52.943102,Humidity,28.3,GH_1
2566,PH_1,2025-06-22 17:16:55.956558,Soil_pH,8.1,GH_1
2567,L_3,2025-06-22 17:16:58.968132,Light,1234.0,GH_3
2568,L_3,2025-06-22 17:17:01.980483,Light,1287.0,GH_3
2782,L_3,2025-06-23 15:25:33.631299,Light,1258.0,GH_3
2569,PH_2,2025-06-22 17:17:04.983990,Soil_pH,3.2,GH_2
2570,T_3,2025-06-22 17:17:07.988800,Temperature,38.13,GH_3
2571,SM_3,2025-06-22 17:17:10.994776,Soil_Moisture,98.7,GH_3
2572,H_1,2025-06-22 17:17:14.007848,Humidity,64.1,GH_1
2573,L_1,2025-06-22 17:17:17.021796,Light,1251.0,GH_1
2574,L_1,2025-06-22 17:17:20.035319,Light,1290.0,GH_1
2575,CO2_1,2025-06-22 17:17:23.037733,CO2,955.0,GH_1
2576,T_3,2025-06-22 17:17:26.051153,Temperature,34.55,GH_3
2577,L_3,2025-06-22 17:17:29.058269,Light,1295.0,GH_3
2578,T_1,2025-06-22 17:17:32.066136,Temperature,20.07,GH_1
2579,SM_2,2025-06-22 17:17:35.072101,Soil_Moisture,65.4,GH_2
2580,CO2_3,2025-06-22 17:17:38.080343,CO2,409.0,GH_3
2581,PH_3,2025-06-22 17:17:41.084873,Soil_pH,8.6,GH_3
2582,T_3,2025-06-22 17:17:44.097936,Temperature,24.57,GH_3
2583,SM_3,2025-06-22 17:17:47.105711,Soil_Moisture,99.9,GH_3
2584,SM_3,2025-06-22 17:17:50.113551,Soil_Moisture,78.5,GH_3
2585,L_3,2025-06-22 17:17:53.125951,Light,1294.0,GH_3
2586,SM_2,2025-06-22 17:17:56.134987,Soil_Moisture,63.6,GH_2
2587,L_2,2025-06-22 17:17:59.143685,Light,1381.0,GH_2
2588,SM_1,2025-06-22 17:18:02.156381,Soil_Moisture,83.0,GH_1
2589,L_2,2025-06-22 17:18:05.166262,Light,1375.0,GH_2
2590,SM_1,2025-06-22 17:18:08.172556,Soil_Moisture,84.8,GH_1
2591,SM_3,2025-06-22 17:18:11.180251,Soil_Moisture,73.0,GH_3
2592,L_2,2025-06-22 17:18:14.192835,Light,1233.0,GH_2
2593,CO2_2,2025-06-22 17:18:17.204079,CO2,559.0,GH_2
2594,H_2,2025-06-22 17:18:20.207729,Humidity,86.9,GH_2
2595,L_1,2025-06-22 17:18:23.215028,Light,1393.0,GH_1
2596,L_2,2025-06-22 17:18:26.220694,Light,1374.0,GH_2
2597,CO2_2,2025-06-22 17:18:29.222840,CO2,717.0,GH_2
2598,L_3,2025-06-22 17:18:32.234920,Light,1246.0,GH_3
2599,T_3,2025-06-22 17:18:35.246519,Temperature,27.65,GH_3
2600,H_3,2025-06-22 17:18:38.256861,Humidity,32.4,GH_3
2601,H_2,2025-06-22 17:18:41.273241,Humidity,97.2,GH_2
2602,L_3,2025-06-22 17:18:44.282013,Light,1317.0,GH_3
2603,SM_2,2025-06-22 17:18:47.295283,Soil_Moisture,90.0,GH_2
2604,CO2_3,2025-06-22 17:18:50.310471,CO2,957.0,GH_3
2605,CO2_1,2025-06-22 17:18:53.311030,CO2,1724.0,GH_1
2606,T_1,2025-06-22 17:18:56.313327,Temperature,30.37,GH_1
2607,CO2_3,2025-06-22 17:18:59.325680,CO2,1226.0,GH_3
2608,T_2,2025-06-22 17:19:02.338077,Temperature,38.84,GH_2
2609,H_3,2025-06-22 17:19:05.340602,Humidity,53.5,GH_3
2610,PH_3,2025-06-22 17:19:08.342774,Soil_pH,3.8,GH_3
2611,PH_1,2025-06-22 17:19:11.349496,Soil_pH,5.7,GH_1
2612,SM_3,2025-06-22 17:19:14.359125,Soil_Moisture,79.3,GH_3
2613,CO2_3,2025-06-22 17:19:17.366446,CO2,883.0,GH_3
2614,H_2,2025-06-22 17:19:20.367947,Humidity,44.7,GH_2
2615,T_3,2025-06-22 17:19:23.373102,Temperature,20.54,GH_3
2616,SM_3,2025-06-22 17:19:26.379373,Soil_Moisture,72.6,GH_3
2617,T_3,2025-06-22 17:19:29.394133,Temperature,31.73,GH_3
2618,PH_2,2025-06-22 17:19:32.404923,Soil_pH,7.0,GH_2
2619,PH_3,2025-06-22 17:19:35.412709,Soil_pH,3.5,GH_3
2620,CO2_1,2025-06-22 17:19:38.426043,CO2,1047.0,GH_1
2621,T_3,2025-06-22 17:19:41.441858,Temperature,27.58,GH_3
2622,PH_2,2025-06-22 17:19:44.446499,Soil_pH,6.3,GH_2
2623,CO2_1,2025-06-22 17:19:47.459942,CO2,1321.0,GH_1
2624,T_3,2025-06-22 17:19:50.470892,Temperature,29.69,GH_3
2625,CO2_2,2025-06-22 17:19:53.479884,CO2,1181.0,GH_2
2626,SM_3,2025-06-22 17:19:56.482903,Soil_Moisture,99.9,GH_3
2627,CO2_1,2025-06-22 17:19:59.494341,CO2,430.0,GH_1
2628,H_2,2025-06-22 17:20:02.498197,Humidity,63.7,GH_2
2629,L_1,2025-06-22 17:20:05.504175,Light,1341.0,GH_1
2630,SM_2,2025-06-22 17:20:08.518249,Soil_Moisture,94.6,GH_2
2631,PH_3,2025-06-22 17:20:11.523070,Soil_pH,9.9,GH_3
2632,SM_1,2025-06-22 17:20:14.536221,Soil_Moisture,86.0,GH_1
2633,SM_1,2025-06-22 17:20:17.551091,Soil_Moisture,72.0,GH_1
2634,L_3,2025-06-22 17:20:20.562815,Light,1202.0,GH_3
2635,CO2_2,2025-06-22 17:20:23.564499,CO2,1372.0,GH_2
2636,L_3,2025-06-22 17:20:26.580347,Light,1389.0,GH_3
2637,SM_2,2025-06-22 17:20:29.585296,Soil_Moisture,81.6,GH_2
2638,CO2_1,2025-06-22 17:20:32.585951,CO2,1287.0,GH_1
2639,PH_1,2025-06-22 17:20:35.588051,Soil_pH,3.3,GH_1
2640,CO2_3,2025-06-22 17:20:38.602390,CO2,1259.0,GH_3
2641,H_2,2025-06-22 17:20:41.608104,Humidity,21.2,GH_2
2642,T_2,2025-06-22 17:20:44.620335,Temperature,33.82,GH_2
2643,CO2_3,2025-06-22 17:20:47.627103,CO2,1558.0,GH_3
2644,SM_2,2025-06-22 17:20:50.630252,Soil_Moisture,92.2,GH_2
2645,CO2_2,2025-06-22 17:20:53.641907,CO2,754.0,GH_2
2646,H_2,2025-06-22 17:20:56.645425,Humidity,83.9,GH_2
2647,H_2,2025-06-22 17:20:59.656275,Humidity,92.6,GH_2
2648,CO2_3,2025-06-22 17:21:02.667364,CO2,1062.0,GH_3
2649,PH_3,2025-06-22 17:21:05.676464,Soil_pH,7.2,GH_3
2650,SM_3,2025-06-22 17:21:08.687273,Soil_Moisture,65.4,GH_3
2651,PH_1,2025-06-22 17:21:11.694686,Soil_pH,6.7,GH_1
2652,L_3,2025-06-22 17:21:14.706944,Light,1349.0,GH_3
2653,CO2_1,2025-06-22 17:21:17.717961,CO2,1443.0,GH_1
2654,SM_1,2025-06-22 17:21:20.723192,Soil_Moisture,65.2,GH_1
2655,H_1,2025-06-22 17:21:23.733083,Humidity,43.5,GH_1
2656,H_1,2025-06-22 17:21:26.748102,Humidity,35.8,GH_1
2657,H_1,2025-06-22 17:21:29.758327,Humidity,74.8,GH_1
2658,T_2,2025-06-22 17:21:32.766177,Temperature,33.86,GH_2
2659,L_3,2025-06-22 17:21:35.780714,Light,1201.0,GH_3
2660,CO2_3,2025-06-22 17:21:38.792680,CO2,1269.0,GH_3
2661,SM_1,2025-06-22 17:21:41.802106,Soil_Moisture,77.9,GH_1
2662,H_1,2025-06-22 17:21:44.814677,Humidity,90.8,GH_1
2663,SM_3,2025-06-22 17:21:47.829094,Soil_Moisture,56.1,GH_3
2664,CO2_3,2025-06-22 17:21:50.837993,CO2,456.0,GH_3
2665,PH_2,2025-06-22 17:21:53.844821,Soil_pH,3.6,GH_2
2666,SM_2,2025-06-22 17:21:56.852988,Soil_Moisture,74.9,GH_2
2667,H_2,2025-06-22 17:21:59.859906,Humidity,44.6,GH_2
2668,H_2,2025-06-22 17:22:02.873514,Humidity,30.3,GH_2
2669,PH_1,2025-06-22 17:22:05.889838,Soil_pH,9.7,GH_1
2670,L_2,2025-06-22 17:22:08.902248,Light,1276.0,GH_2
2671,SM_3,2025-06-22 17:22:11.910905,Soil_Moisture,74.4,GH_3
2672,PH_3,2025-06-22 17:22:14.919822,Soil_pH,4.2,GH_3
2673,PH_3,2025-06-22 17:22:17.932133,Soil_pH,7.0,GH_3
2674,SM_1,2025-06-22 17:22:20.939516,Soil_Moisture,69.0,GH_1
2675,T_3,2025-06-22 17:22:23.953535,Temperature,22.57,GH_3
2676,SM_3,2025-06-22 17:22:26.961842,Soil_Moisture,94.3,GH_3
2677,H_2,2025-06-22 17:22:29.962186,Humidity,94.2,GH_2
2678,CO2_3,2025-06-22 17:22:32.968507,CO2,499.0,GH_3
2679,L_3,2025-06-22 17:22:35.979955,Light,1266.0,GH_3
2680,L_1,2025-06-22 17:22:38.994694,Light,1222.0,GH_1
2681,SM_3,2025-06-22 17:22:42.009866,Soil_Moisture,84.2,GH_3
2682,L_3,2025-06-22 17:22:45.024385,Light,1324.0,GH_3
2683,L_3,2025-06-22 17:22:48.032884,Light,1282.0,GH_3
2684,CO2_1,2025-06-22 17:22:51.049307,CO2,1673.0,GH_1
2685,H_3,2025-06-22 17:22:54.064685,Humidity,91.8,GH_3
2686,SM_3,2025-06-22 17:22:57.078255,Soil_Moisture,63.3,GH_3
2687,PH_3,2025-06-22 17:23:00.090815,Soil_pH,8.9,GH_3
2688,L_2,2025-06-22 17:23:03.096697,Light,1297.0,GH_2
2689,T_2,2025-06-22 17:23:06.111937,Temperature,34.28,GH_2
2690,T_2,2025-06-22 17:23:09.119352,Temperature,41.12,GH_2
2691,H_3,2025-06-22 17:23:12.124327,Humidity,47.5,GH_3
2692,L_2,2025-06-22 17:23:15.132587,Light,1378.0,GH_2
2693,H_1,2025-06-22 17:23:18.143605,Humidity,97.2,GH_1
2694,L_1,2025-06-22 17:23:21.154082,Light,1225.0,GH_1
2695,CO2_1,2025-06-22 17:23:24.169192,CO2,417.0,GH_1
2696,T_3,2025-06-22 17:23:27.171693,Temperature,31.22,GH_3
2697,H_3,2025-06-22 17:23:30.181883,Humidity,54.1,GH_3
2698,T_3,2025-06-22 17:23:33.187091,Temperature,36.37,GH_3
2699,L_1,2025-06-22 17:23:36.196332,Light,1201.0,GH_1
2700,L_3,2025-06-22 17:23:39.209089,Light,1324.0,GH_3
2701,H_3,2025-06-22 17:23:42.215823,Humidity,90.8,GH_3
2702,PH_2,2025-06-22 17:23:45.231859,Soil_pH,7.6,GH_2
2703,H_2,2025-06-22 17:23:48.235776,Humidity,66.1,GH_2
2704,SM_1,2025-06-22 17:23:51.248774,Soil_Moisture,67.1,GH_1
2705,PH_1,2025-06-22 17:23:54.251178,Soil_pH,8.7,GH_1
2706,H_1,2025-06-22 17:23:57.264537,Humidity,95.0,GH_1
2707,T_2,2025-06-22 17:24:00.279774,Temperature,21.34,GH_2
2708,SM_3,2025-06-22 17:24:03.291647,Soil_Moisture,72.7,GH_3
2709,SM_2,2025-06-22 17:24:06.298179,Soil_Moisture,86.0,GH_2
2710,CO2_1,2025-06-22 17:24:09.306667,CO2,1403.0,GH_1
2711,T_2,2025-06-22 17:24:12.322841,Temperature,26.9,GH_2
2712,L_1,2025-06-22 17:24:15.334557,Light,1346.0,GH_1
2713,L_1,2025-06-22 17:24:18.345823,Light,1220.0,GH_1
2714,T_3,2025-06-22 17:24:21.360647,Temperature,29.74,GH_3
2715,SM_1,2025-06-22 17:24:24.365159,Soil_Moisture,88.7,GH_1
2716,SM_1,2025-06-22 17:24:27.370728,Soil_Moisture,62.6,GH_1
2717,SM_3,2025-06-22 17:24:30.378182,Soil_Moisture,98.7,GH_3
2718,PH_1,2025-06-22 17:24:33.388470,Soil_pH,9.7,GH_1
2719,L_2,2025-06-22 17:24:36.399853,Light,1235.0,GH_2
2720,T_1,2025-06-22 17:24:39.415437,Temperature,36.83,GH_1
2721,PH_1,2025-06-22 17:24:42.418264,Soil_pH,8.3,GH_1
2722,CO2_2,2025-06-22 17:24:45.422589,CO2,1381.0,GH_2
2723,SM_2,2025-06-22 17:24:48.429757,Soil_Moisture,90.9,GH_2
2724,L_3,2025-06-22 17:24:51.442963,Light,1258.0,GH_3
2725,PH_2,2025-06-22 17:24:54.455589,Soil_pH,5.0,GH_2
2726,CO2_2,2025-06-22 17:24:57.461692,CO2,688.0,GH_2
2727,CO2_2,2025-06-22 17:25:00.462595,CO2,1081.0,GH_2
2728,L_1,2025-06-22 17:25:03.476774,Light,1365.0,GH_1
2729,PH_2,2025-06-22 17:25:06.481710,Soil_pH,10.0,GH_2
2730,H_1,2025-06-22 17:25:09.489763,Humidity,41.8,GH_1
2731,H_1,2025-06-22 17:25:12.504641,Humidity,29.7,GH_1
2732,L_2,2025-06-22 17:25:15.512591,Light,1336.0,GH_2
2733,T_2,2025-06-22 17:25:18.515557,Temperature,24.94,GH_2
2734,SM_3,2025-06-22 17:25:21.528608,Soil_Moisture,52.9,GH_3
2735,SM_2,2025-06-22 17:25:24.543021,Soil_Moisture,99.1,GH_2
2736,CO2_1,2025-06-22 17:25:27.558256,CO2,1486.0,GH_1
2737,H_3,2025-06-22 17:25:30.566034,Humidity,96.9,GH_3
2738,SM_3,2025-06-22 17:25:33.574980,Soil_Moisture,93.3,GH_3
2739,H_3,2025-06-22 17:25:36.581289,Humidity,56.0,GH_3
2740,L_2,2025-06-22 17:25:39.595121,Light,1359.0,GH_2
2741,PH_1,2025-06-22 17:25:42.596788,Soil_pH,8.9,GH_1
2742,T_2,2025-06-22 17:25:45.604767,Temperature,31.33,GH_2
2743,CO2_1,2025-06-22 17:25:48.607118,CO2,1663.0,GH_1
2744,H_1,2025-06-22 17:25:51.612626,Humidity,66.1,GH_1
2745,PH_1,2025-06-22 17:25:54.621692,Soil_pH,4.8,GH_1
2746,H_3,2025-06-22 17:25:57.635547,Humidity,76.5,GH_3
2747,T_3,2025-06-22 17:26:00.638585,Temperature,39.52,GH_3
2748,PH_1,2025-06-22 17:26:03.652573,Soil_pH,7.3,GH_1
2749,H_3,2025-06-22 17:26:06.667386,Humidity,64.6,GH_3
2750,T_2,2025-06-22 17:26:09.678298,Temperature,30.18,GH_2
2751,L_1,2025-06-22 17:26:12.682557,Light,1270.0,GH_1
2752,H_3,2025-06-22 17:26:15.689469,Humidity,97.5,GH_3
2753,SM_3,2025-06-22 17:26:18.699440,Soil_Moisture,68.3,GH_3
2754,PH_1,2025-06-22 17:26:21.702155,Soil_pH,6.0,GH_1
2755,L_1,2025-06-22 17:26:24.715509,Light,1222.0,GH_1
2756,SM_3,2025-06-22 17:26:27.719346,Soil_Moisture,59.5,GH_3
2757,H_1,2025-06-22 17:26:30.731764,Humidity,28.5,GH_1
2758,T_1,2025-06-22 17:26:33.741409,Temperature,35.08,GH_1
2759,SM_2,2025-06-22 17:26:36.754405,Soil_Moisture,52.3,GH_2
2760,SM_1,2025-06-22 17:26:39.763919,Soil_Moisture,78.7,GH_1
2761,T_1,2025-06-22 17:26:42.778957,Temperature,35.35,GH_1
2762,L_2,2025-06-22 17:26:45.792372,Light,1266.0,GH_2
2763,CO2_2,2025-06-22 17:26:48.801565,CO2,1444.0,GH_2
2764,CO2_1,2025-06-22 17:26:51.812574,CO2,435.0,GH_1
2765,CO2_2,2025-06-22 17:26:54.828034,CO2,561.0,GH_2
2766,SM_3,2025-06-22 17:26:57.839800,Soil_Moisture,94.2,GH_3
2767,SM_3,2025-06-23 15:24:48.477853,Soil_Moisture,52.8,GH_3
2768,H_1,2025-06-23 15:24:51.492401,Humidity,84.5,GH_1
